seat_id,floor,zone,x,y,node
0A_072,0,A,3651134.352539878,-2661959.3750631,0A_3
0A_073,0,A,3651812.29966077,-2661959.3750631,0A_3
0A_074,0,A,3652490.246781664,-2661959.3750631,0A_3
0A_075,0,A,3653168.193902556,-2661959.3750631,0A_3
0A_076,0,A,3653846.1410234487,-2661959.3750631,0A_4
0A_077,0,A,3654524.0881443415,-2661959.3750631,0A_4
0A_078,0,A,3655202.0352652334,-2661959.3750631,0A_4
0A_079,0,A,3655879.982386127,-2661959.3750631,0A_4
0A_080,0,A,3656557.92950702,-2661959.3750631,0A_4
0A_081,0,A,3650456.405418985,-2661383.366649758,0A_3
0A_082,0,A,3651134.352539878,-2661383.366649758,0A_3
0A_083,0,A,3651812.29966077,-2661383.366649758,0A_3
0A_084,0,A,3652490.246781664,-2661383.366649758,0A_3
0A_085,0,A,3653168.193902556,-2661383.366649758,0A_3
0A_086,0,A,3653846.1410234487,-2661383.366649758,0A_4
0A_087,0,A,3654524.0881443415,-2661383.366649758,0A_4
0A_088,0,A,3655202.0352652334,-2661383.366649758,0A_4
0A_089,0,A,3655879.982386127,-2661383.366649758,0A_4
0A_090,0,A,3656557.92950702,-2661383.366649758,0A_4
0A_091,0,A,3650456.405418985,-2660807.358236416,0A_3
0A_092,0,A,3651134.352539878,-2660807.358236416,0A_3
0A_093,0,A,3651812.29966077,-2660807.358236416,0A_3
0A_094,0,A,3652490.246781664,-2660807.358236416,0A_3
0A_095,0,A,3653168.193902556,-2660807.358236416,0A_3
0A_096,0,A,3653846.1410234487,-2660807.358236416,0A_4
0A_097,0,A,3654524.0881443415,-2660807.358236416,0A_4
0A_098,0,A,3655202.0352652334,-2660807.358236416,0A_4
0A_099,0,A,3655879.982386127,-2660807.358236416,0A_4
0A_100,0,A,3656557.92950702,-2660807.358236416,0A_4
0A_101,0,A,3650456.405418985,-2660231.349823075,0A_3
0A_102,0,A,3651134.352539878,-2660231.349823075,0A_3
0A_103,0,A,3651812.29966077,-2660231.349823075,0A_3
0A_104,0,A,3652490.246781664,-2660231.349823075,0A_3
0A_105,0,A,3653168.193902556,-2660231.349823075,0A_3
0A_106,0,A,3653846.1410234487,-2660231.349823075,0A_4
0A_107,0,A,3654524.0881443415,-2660231.349823075,0A_4
0A_108,0,A,3655202.0352652334,-2660231.349823075,0A_4
0A_109,0,A,3655879.982386127,-2660231.349823075,0A_4
0A_110,0,A,3656557.92950702,-2660231.349823075,0A_4
0A_111,0,A,3650456.405418985,-2659655.341409733,0A_3
0A_112,0,A,3651134.352539878,-2659655.341409733,0A_3
0A_113,0,A,3651812.29966077,-2659655.341409733,0A_3
0A_114,0,A,3652490.246781664,-2659655.341409733,0A_3
0A_115,0,A,3653168.193902556,-2659655.341409733,0A_3
0A_116,0,A,3653846.1410234487,-2659655.341409733,0A_4
0A_117,0,A,3654524.0881443415,-2659655.341409733,0A_4
0A_118,0,A,3655202.0352652334,-2659655.341409733,0A_4
0A_119,0,A,3655879.982386127,-2659655.341409733,0A_4
0A_120,0,A,3656557.92950702,-2659655.341409733,0A_4
0A_121,0,A,3650456.405418985,-2659079.332996391,0A_1
0A_122,0,A,3651134.352539878,-2659079.332996391,0A_3
0A_123,0,A,3651812.29966077,-2659079.332996391,0A_3
0A_124,0,A,3652490.246781664,-2659079.332996391,0A_3
0A_125,0,A,3653168.193902556,-2659079.332996391,0A_2
0A_126,0,A,3653846.1410234487,-2659079.332996391,0A_2
0A_127,0,A,3654524.0881443415,-2659079.332996391,0A_4
0A_128,0,A,3655202.0352652334,-2659079.332996391,0A_4
0A_129,0,A,3655879.982386127,-2659079.332996391,0A_4
0A_130,0,A,3656557.92950702,-2659079.332996391,0A_2
0A_131,0,A,3650456.405418985,-2658503.32458305,0A_1
0A_132,0,A,3651134.352539878,-2658503.32458305,0A_1
0A_133,0,A,3651812.29966077,-2658503.32458305,0A_1
0A_134,0,A,3652490.246781664,-2658503.32458305,0A_1
0A_135,0,A,3653168.193902556,-2658503.32458305,0A_1
0A_136,0,A,3653846.1410234487,-2658503.32458305,0A_2
0A_137,0,A,3654524.0881443415,-2658503.32458305,0A_2
0A_138,0,A,3655202.0352652334,-2658503.32458305,0A_2
0A_139,0,A,3655879.982386127,-2658503.32458305,0A_2
0A_140,0,A,3656557.92950702,-2658503.32458305,0A_2
0A_141,0,A,3650456.405418985,-2657927.316169708,0A_1
0A_142,0,A,3651134.352539878,-2657927.316169708,0A_1
0A_143,0,A,3651812.29966077,-2657927.316169708,0A_1
0A_144,0,A,3652490.246781664,-2657927.316169708,0A_1
0A_145,0,A,3653168.193902556,-2657927.316169708,0A_1
0A_146,0,A,3653846.1410234487,-2657927.316169708,0A_2
0A_147,0,A,3654524.0881443415,-2657927.316169708,0A_2
0A_148,0,A,3655202.0352652334,-2657927.316169708,0A_2
0A_149,0,A,3655879.982386127,-2657927.316169708,0A_2
0A_150,0,A,3656557.92950702,-2657927.316169708,0A_2
0A_151,0,A,3650456.405418985,-2657351.307756366,0A_1
0A_152,0,A,3651134.352539878,-2657351.307756366,0A_1
0A_153,0,A,3651812.29966077,-2657351.307756366,0A_1
0A_154,0,A,3652490.246781664,-2657351.307756366,0A_1
0A_155,0,A,3653168.193902556,-2657351.307756366,0A_1
0A_156,0,A,3653846.1410234487,-2657351.307756366,0A_2
0A_157,0,A,3654524.0881443415,-2657351.307756366,0A_2
0A_158,0,A,3655202.0352652334,-2657351.307756366,0A_2
0A_159,0,A,3655879.982386127,-2657351.307756366,0A_2
0A_160,0,A,3656557.92950702,-2657351.307756366,0A_2
0A_161,0,A,3650456.405418985,-2656775.299343025,0A_1
0A_162,0,A,3651134.352539878,-2656775.299343025,0A_1
0A_163,0,A,3651812.29966077,-2656775.299343025,0A_1
0A_164,0,A,3652490.246781664,-2656775.299343025,0A_1
0A_165,0,A,3653168.193902556,-2656775.299343025,0A_1
0A_166,0,A,3653846.1410234487,-2656775.299343025,0A_2
0A_167,0,A,3654524.0881443415,-2656775.299343025,0A_2
0A_168,0,A,3655202.0352652334,-2656775.299343025,0A_2
0A_169,0,A,3655879.982386127,-2656775.299343025,0A_2
0A_170,0,A,3656557.92950702,-2656775.299343025,0A_2
0A_171,0,A,3650456.405418985,-2656199.290929683,0A_1
0A_172,0,A,3651134.352539878,-2656199.290929683,0A_1
0A_173,0,A,3651812.29966077,-2656199.290929683,0A_1
0A_174,0,A,3652490.246781664,-2656199.290929683,0A_1
0A_175,0,A,3653168.193902556,-2656199.290929683,0A_1
0A_176,0,A,3653846.1410234487,-2656199.290929683,0A_2
0A_177,0,A,3654524.0881443415,-2656199.290929683,0A_2
0A_178,0,A,3655202.0352652334,-2656199.290929683,0A_2
0A_179,0,A,3655879.982386127,-2656199.290929683,0A_2
0A_180,0,A,3656557.92950702,-2656199.290929683,0A_2
0A_181,0,A,3650456.405418985,-2655623.282516341,0A_1
0A_182,0,A,3651134.352539878,-2655623.282516341,0A_1
0A_183,0,A,3651812.29966077,-2655623.282516341,0A_1
0A_184,0,A,3652490.246781664,-2655623.282516341,0A_1
0A_185,0,A,3653168.193902556,-2655623.282516341,0A_1
0A_186,0,A,3653846.1410234487,-2655623.282516341,0A_2
0A_187,0,A,3654524.0881443415,-2655623.282516341,0A_2
0A_188,0,A,3655202.0352652334,-2655623.282516341,0A_2
0A_189,0,A,3655879.982386127,-2655623.282516341,0A_2
0A_190,0,A,3656557.92950702,-2655623.282516341,0A_2
0A_191,0,A,3650456.405418985,-2655047.274103,0A_1
0A_192,0,A,3651134.352539878,-2655047.274103,0A_1
0A_193,0,A,3651812.29966077,-2655047.274103,0A_1
0A_194,0,A,3652490.246781664,-2655047.274103,0A_1
0A_195,0,A,3653168.193902556,-2655047.274103,0A_1
0A_196,0,A,3653846.1410234487,-2655047.274103,0A_2
0A_197,0,A,3654524.0881443415,-2655047.274103,0A_2
0A_198,0,A,3655202.0352652334,-2655047.274103,0A_2
0A_199,0,A,3655879.982386127,-2655047.274103,0A_2
0A_200,0,A,3656557.92950702,-2655047.274103,0A_2
0A_201,0,A,3650456.405418985,-2654471.265689658,0A_1
0A_202,0,A,3651134.352539878,-2654471.265689658,0A_1
0A_203,0,A,3651812.29966077,-2654471.265689658,0A_1
0A_204,0,A,3652490.246781664,-2654471.265689658,0A_1
0A_205,0,A,3653168.193902556,-2654471.265689658,0A_1
0A_206,0,A,3653846.1410234487,-2654471.265689658,0A_2
0A_207,0,A,3654524.0881443415,-2654471.265689658,0A_2
0A_208,0,A,3655202.0352652334,-2654471.265689658,0A_2
0A_209,0,A,3655879.982386127,-2654471.265689658,0A_2
0A_210,0,A,3656557.92950702,-2654471.265689658,0A_2
0A_211,0,A,3650456.405418985,-2653895.2572763166,0A_1
0A_212,0,A,3651134.352539878,-2653895.2572763166,0A_1
0A_213,0,A,3651812.29966077,-2653895.2572763166,0A_1
0A_214,0,A,3652490.246781664,-2653895.2572763166,0A_1
0A_215,0,A,3653168.193902556,-2653895.2572763166,0A_1
0A_216,0,A,3653846.1410234487,-2653895.2572763166,0A_2
0A_217,0,A,3654524.0881443415,-2653895.2572763166,0A_2
0A_218,0,A,3655202.0352652334,-2653895.2572763166,0A_2
0A_219,0,A,3655879.982386127,-2653895.2572763166,0A_2
0A_220,0,A,3656557.92950702,-2653895.2572763166,0A_2
0A_221,0,A,3650456.405418985,-2653319.248862975,0A_1
0A_222,0,A,3651134.352539878,-2653319.248862975,0A_1
0A_223,0,A,3651812.29966077,-2653319.248862975,0A_1
0A_224,0,A,3652490.246781664,-2653319.248862975,0A_1
0A_225,0,A,3653168.193902556,-2653319.248862975,0A_1
0A_226,0,A,3653846.1410234487,-2653319.248862975,0A_2
0A_227,0,A,3654524.0881443415,-2653319.248862975,0A_2
0A_228,0,A,3655202.0352652334,-2653319.248862975,0A_2
0A_229,0,A,3655879.982386127,-2653319.248862975,0A_2
0A_230,0,A,3656557.92950702,-2653319.248862975,0A_2
0A_231,0,A,3650456.405418985,-2652743.240449633,0A_1
0A_232,0,A,3651134.352539878,-2652743.240449633,0A_1
0A_233,0,A,3651812.29966077,-2652743.240449633,0A_1
0A_234,0,A,3652490.246781664,-2652743.240449633,0A_1
0A_235,0,A,3653168.193902556,-2652743.240449633,0A_1
0A_236,0,A,3653846.1410234487,-2652743.240449633,0A_2
0A_237,0,A,3654524.0881443415,-2652743.240449633,0A_2
0A_238,0,A,3655202.0352652334,-2652743.240449633,0A_2
0A_239,0,A,3655879.982386127,-2652743.240449633,0A_2
0A_240,0,A,3656557.92950702,-2652743.240449633,0A_2
0A_241,0,A,3650456.405418985,-2652167.232036292,0A_1
0A_242,0,A,3651134.352539878,-2652167.232036292,0A_1
0A_243,0,A,3651812.29966077,-2652167.232036292,0A_1
0A_244,0,A,3652490.246781664,-2652167.232036292,0A_1
0A_245,0,A,3653168.193902556,-2652167.232036292,0A_1
0A_246,0,A,3653846.1410234487,-2652167.232036292,0A_2
0A_247,0,A,3654524.0881443415,-2652167.232036292,0A_2
0A_248,0,A,3655202.0352652334,-2652167.232036292,0A_2
0A_249,0,A,3655879.982386127,-2652167.232036292,0A_2
0A_250,0,A,3656557.92950702,-2652167.232036292,0A_2
0A_251,0,A,3650456.405418985,-2651591.22362295,0A_1
0A_252,0,A,3651134.352539878,-2651591.22362295,0A_1
0B_001,0,B,3667596.987383702,-2665991.4339564918,0B_4
0B_002,0,B,3666919.040262809,-2665991.4339564918,0B_4
0B_003,0,B,3666241.093141916,-2665991.4339564918,0B_4
0B_004,0,B,3665563.146021024,-2665991.4339564918,0B_4
0B_005,0,B,3664885.1989001306,-2665991.4339564918,0B_4
0B_006,0,B,3664207.251779238,-2665991.4339564918,0B_3
0B_007,0,B,3663529.3046583454,-2665991.4339564918,0B_3
0B_008,0,B,3662851.3575374526,-2665991.4339564918,0B_3
0B_009,0,B,3662173.41041656,-2665991.4339564918,0B_3
0B_010,0,B,3661495.463295667,-2665991.4339564918,0B_3
0B_011,0,B,3667596.987383702,-2665415.425543149,0B_4
0B_012,0,B,3666919.040262809,-2665415.425543149,0B_4
0B_013,0,B,3666241.093141916,-2665415.425543149,0B_4
0B_014,0,B,3665563.146021024,-2665415.425543149,0B_4
0B_015,0,B,3664885.1989001306,-2665415.425543149,0B_4
0B_016,0,B,3664207.251779238,-2665415.425543149,0B_3
0B_017,0,B,3663529.3046583454,-2665415.425543149,0B_3
0B_018,0,B,3662851.3575374526,-2665415.425543149,0B_3
0B_019,0,B,3662173.41041656,-2665415.425543149,0B_3
0B_020,0,B,3661495.463295667,-2665415.425543149,0B_3
0B_021,0,B,3667596.987383702,-2664839.417129808,0B_4
0B_022,0,B,3666919.040262809,-2664839.417129808,0B_4
0B_023,0,B,3666241.093141916,-2664839.417129808,0B_4
0B_024,0,B,3665563.146021024,-2664839.417129808,0B_4
0B_025,0,B,3664885.1989001306,-2664839.417129808,0B_4
0B_026,0,B,3664207.251779238,-2664839.417129808,0B_3
0B_027,0,B,3663529.3046583454,-2664839.417129808,0B_3
0B_028,0,B,3662851.3575374526,-2664839.417129808,0B_3
0B_029,0,B,3662173.41041656,-2664839.417129808,0B_3
0B_030,0,B,3661495.463295667,-2664839.417129808,0B_3
0B_031,0,B,3667596.987383702,-2664263.4087164663,0B_4
0B_032,0,B,3666919.040262809,-2664263.4087164663,0B_4
0B_033,0,B,3666241.093141916,-2664263.4087164663,0B_4
0B_034,0,B,3665563.146021024,-2664263.4087164663,0B_4
0B_035,0,B,3664885.1989001306,-2664263.4087164663,0B_4
0B_036,0,B,3664207.251779238,-2664263.4087164663,0B_3
0B_037,0,B,3663529.3046583454,-2664263.4087164663,0B_3
0B_038,0,B,3662851.3575374526,-2664263.4087164663,0B_3
0B_039,0,B,3662173.41041656,-2664263.4087164663,0B_3
0B_040,0,B,3661495.463295667,-2664263.4087164663,0B_3
0B_041,0,B,3667596.987383702,-2663687.4003031245,0B_4
0B_042,0,B,3666919.040262809,-2663687.4003031245,0B_4
0B_043,0,B,3666241.093141916,-2663687.4003031245,0B_4
0B_044,0,B,3665563.146021024,-2663687.4003031245,0B_4
0B_045,0,B,3664885.1989001306,-2663687.4003031245,0B_4
0B_046,0,B,3664207.251779238,-2663687.4003031245,0B_3
0B_047,0,B,3663529.3046583454,-2663687.4003031245,0B_3
0B_048,0,B,3662851.3575374526,-2663687.4003031245,0B_3
0B_049,0,B,3662173.41041656,-2663687.4003031245,0B_3
0B_050,0,B,3661495.463295667,-2663687.4003031245,0B_3
0B_051,0,B,3667596.987383702,-2663111.391889783,0B_4
0B_052,0,B,3666919.040262809,-2663111.391889783,0B_4
0B_053,0,B,3666241.093141916,-2663111.391889783,0B_4
0B_054,0,B,3665563.146021024,-2663111.391889783,0B_4
0B_055,0,B,3664885.1989001306,-2663111.391889783,0B_4
0B_056,0,B,3664207.251779238,-2663111.391889783,0B_3
0B_057,0,B,3663529.3046583454,-2663111.391889783,0B_3
0B_058,0,B,3662851.3575374526,-2663111.391889783,0B_3
0B_059,0,B,3662173.41041656,-2663111.391889783,0B_3
0B_060,0,B,3661495.463295667,-2663111.391889783,0B_3
0B_061,0,B,3667596.987383702,-2662535.3834764413,0B_4
0B_062,0,B,3666919.040262809,-2662535.3834764413,0B_4
0B_063,0,B,3666241.093141916,-2662535.3834764413,0B_4
0B_064,0,B,3665563.146021024,-2662535.3834764413,0B_4
0B_065,0,B,3664885.1989001306,-2662535.3834764413,0B_4
0B_066,0,B,3664207.251779238,-2662535.3834764413,0B_3
0B_067,0,B,3663529.3046583454,-2662535.3834764413,0B_3
0B_068,0,B,3662851.3575374526,-2662535.3834764413,0B_3
0B_069,0,B,3662173.41041656,-2662535.3834764413,0B_3
0B_070,0,B,3661495.463295667,-2662535.3834764413,0B_3
0B_071,0,B,3667596.987383702,-2661959.3750631,0B_4
0B_072,0,B,3666919.040262809,-2661959.3750631,0B_4
0B_073,0,B,3666241.093141916,-2661959.3750631,0B_4
0B_074,0,B,3665563.146021024,-2661959.3750631,0B_4
0B_075,0,B,3664885.1989001306,-2661959.3750631,0B_4
0B_076,0,B,3664207.251779238,-2661959.3750631,0B_3
0B_077,0,B,3663529.3046583454,-2661959.3750631,0B_3
0B_078,0,B,3662851.3575374526,-2661959.3750631,0B_3
0B_079,0,B,3662173.41041656,-2661959.3750631,0B_3
0B_080,0,B,3661495.463295667,-2661959.3750631,0B_3
0B_081,0,B,3667596.987383702,-2661383.366649758,0B_4
0B_082,0,B,3666919.040262809,-2661383.366649758,0B_4
0B_083,0,B,3666241.093141916,-2661383.366649758,0B_4
0B_084,0,B,3665563.146021024,-2661383.366649758,0B_4
0B_085,0,B,3664885.1989001306,-2661383.366649758,0B_4
0B_086,0,B,3664207.251779238,-2661383.366649758,0B_3
0B_087,0,B,3663529.3046583454,-2661383.366649758,0B_3
0B_088,0,B,3662851.3575374526,-2661383.366649758,0B_3
0B_089,0,B,3662173.41041656,-2661383.366649758,0B_3
0B_090,0,B,3661495.463295667,-2661383.366649758,0B_3
0B_091,0,B,3667596.987383702,-2660807.358236416,0B_4
0B_092,0,B,3666919.040262809,-2660807.358236416,0B_4
0B_093,0,B,3666241.093141916,-2660807.358236416,0B_4
0B_094,0,B,3665563.146021024,-2660807.358236416,0B_4
0B_095,0,B,3664885.1989001306,-2660807.358236416,0B_4
0B_096,0,B,3664207.251779238,-2660807.358236416,0B_3
0B_097,0,B,3663529.3046583454,-2660807.358236416,0B_3
0B_098,0,B,3662851.3575374526,-2660807.358236416,0B_3
0B_099,0,B,3662173.41041656,-2660807.358236416,0B_3
0B_100,0,B,3661495.463295667,-2660807.358236416,0B_3
0B_101,0,B,3667596.987383702,-2660231.349823075,0B_4
0B_102,0,B,3666919.040262809,-2660231.349823075,0B_4
0B_103,0,B,3666241.093141916,-2660231.349823075,0B_4
0B_104,0,B,3665563.146021024,-2660231.349823075,0B_4
0B_105,0,B,3664885.1989001306,-2660231.349823075,0B_4
0B_106,0,B,3664207.251779238,-2660231.349823075,0B_3
0B_107,0,B,3663529.3046583454,-2660231.349823075,0B_3
0B_108,0,B,3662851.3575374526,-2660231.349823075,0B_3
0B_109,0,B,3662173.41041656,-2660231.349823075,0B_3
0B_110,0,B,3661495.463295667,-2660231.349823075,0B_3
0B_111,0,B,3667596.987383702,-2659655.341409733,0B_4
0B_112,0,B,3666919.040262809,-2659655.341409733,0B_4
0B_113,0,B,3666241.093141916,-2659655.341409733,0B_4
0B_114,0,B,3665563.146021024,-2659655.341409733,0B_4
0B_115,0,B,3664885.1989001306,-2659655.341409733,0B_4
0B_116,0,B,3664207.251779238,-2659655.341409733,0B_3
0B_117,0,B,3663529.3046583454,-2659655.341409733,0B_3
0B_118,0,B,3662851.3575374526,-2659655.341409733,0B_3
0B_119,0,B,3662173.41041656,-2659655.341409733,0B_3
0B_120,0,B,3661495.463295667,-2659655.341409733,0B_3
0B_121,0,B,3667596.987383702,-2659079.332996391,0B_2
0B_122,0,B,3666919.040262809,-2659079.332996391,0B_4
0B_123,0,B,3666241.093141916,-2659079.332996391,0B_4
0B_124,0,B,3665563.146021024,-2659079.332996391,0B_4
0B_125,0,B,3664885.1989001306,-2659079.332996391,0B_1
0B_126,0,B,3664207.251779238,-2659079.332996391,0B_1
0B_127,0,B,3663529.3046583454,-2659079.332996391,0B_3
0B_128,0,B,3662851.3575374526,-2659079.332996391,0B_3
0B_129,0,B,3662173.41041656,-2659079.332996391,0B_3
0B_130,0,B,3661495.463295667,-2659079.332996391,0B_1
0B_131,0,B,3667596.987383702,-2658503.32458305,0B_2
0B_132,0,B,3666919.040262809,-2658503.32458305,0B_2
0B_133,0,B,3666241.093141916,-2658503.32458305,0B_2
0B_134,0,B,3665563.146021024,-2658503.32458305,0B_2
0B_135,0,B,3664885.1989001306,-2658503.32458305,0B_2
0B_136,0,B,3664207.251779238,-2658503.32458305,0B_1
0B_137,0,B,3663529.3046583454,-2658503.32458305,0B_1
0B_138,0,B,3662851.3575374526,-2658503.32458305,0B_1
0B_139,0,B,3662173.41041656,-2658503.32458305,0B_1
0B_140,0,B,3661495.463295667,-2658503.32458305,0B_1
0B_141,0,B,3667596.987383702,-2657927.316169708,0B_2
0B_142,0,B,3666919.040262809,-2657927.316169708,0B_2
0B_143,0,B,3666241.093141916,-2657927.316169708,0B_2
0B_144,0,B,3665563.146021024,-2657927.316169708,0B_2
0B_145,0,B,3664885.1989001306,-2657927.316169708,0B_2
0B_146,0,B,3664207.251779238,-2657927.316169708,0B_1
0B_147,0,B,3663529.3046583454,-2657927.316169708,0B_1
0B_148,0,B,3662851.3575374526,-2657927.316169708,0B_1
0B_149,0,B,3662173.41041656,-2657927.316169708,0B_1
0B_150,0,B,3661495.463295667,-2657927.316169708,0B_1
0B_151,0,B,3667596.987383702,-2657351.307756366,0B_2
0B_152,0,B,3666919.040262809,-2657351.307756366,0B_2
0B_153,0,B,3666241.093141916,-2657351.307756366,0B_2
0B_154,0,B,3665563.146021024,-2657351.307756366,0B_2
0B_155,0,B,3664885.1989001306,-2657351.307756366,0B_2
0B_156,0,B,3664207.251779238,-2657351.307756366,0B_1
0B_157,0,B,3663529.3046583454,-2657351.307756366,0B_1
0B_158,0,B,3662851.3575374526,-2657351.307756366,0B_1
0B_159,0,B,3662173.41041656,-2657351.307756366,0B_1
0B_160,0,B,3661495.463295667,-2657351.307756366,0B_1
0B_161,0,B,3667596.987383702,-2656775.299343025,0B_2
0B_162,0,B,3666919.040262809,-2656775.299343025,0B_2
0B_163,0,B,3666241.093141916,-2656775.299343025,0B_2
0B_164,0,B,3665563.146021024,-2656775.299343025,0B_2
0B_165,0,B,3664885.1989001306,-2656775.299343025,0B_2
0B_166,0,B,3664207.251779238,-2656775.299343025,0B_1
0B_167,0,B,3663529.3046583454,-2656775.299343025,0B_1
0B_168,0,B,3662851.3575374526,-2656775.299343025,0B_1
0B_169,0,B,3662173.41041656,-2656775.299343025,0B_1
0B_170,0,B,3661495.463295667,-2656775.299343025,0B_1
0B_171,0,B,3667596.987383702,-2656199.290929683,0B_2
0B_172,0,B,3666919.040262809,-2656199.290929683,0B_2
0B_173,0,B,3666241.093141916,-2656199.290929683,0B_2
0B_174,0,B,3665563.146021024,-2656199.290929683,0B_2
0B_175,0,B,3664885.1989001306,-2656199.290929683,0B_2
0B_176,0,B,3664207.251779238,-2656199.290929683,0B_1
0B_177,0,B,3663529.3046583454,-2656199.290929683,0B_1
0B_178,0,B,3662851.3575374526,-2656199.290929683,0B_1
0B_179,0,B,3662173.41041656,-2656199.290929683,0B_1
0B_180,0,B,3661495.463295667,-2656199.290929683,0B_1
0B_181,0,B,3667596.987383702,-2655623.282516341,0B_2
0B_182,0,B,3666919.040262809,-2655623.282516341,0B_2
0B_183,0,B,3666241.093141916,-2655623.282516341,0B_2
0B_184,0,B,3665563.146021024,-2655623.282516341,0B_2
0B_185,0,B,3664885.1989001306,-2655623.282516341,0B_2
0B_186,0,B,3664207.251779238,-2655623.282516341,0B_1
0B_187,0,B,3663529.3046583454,-2655623.282516341,0B_1
0B_188,0,B,3662851.3575374526,-2655623.282516341,0B_1
0B_189,0,B,3662173.41041656,-2655623.282516341,0B_1
0B_190,0,B,3661495.463295667,-2655623.282516341,0B_1
0B_191,0,B,3667596.987383702,-2655047.274103,0B_2
0B_192,0,B,3666919.040262809,-2655047.274103,0B_2
0B_193,0,B,3666241.093141916,-2655047.274103,0B_2
0B_194,0,B,3665563.146021024,-2655047.274103,0B_2
0B_195,0,B,3664885.1989001306,-2655047.274103,0B_2
0B_196,0,B,3664207.251779238,-2655047.274103,0B_1
0B_197,0,B,3663529.3046583454,-2655047.274103,0B_1
0B_198,0,B,3662851.3575374526,-2655047.274103,0B_1
0B_199,0,B,3662173.41041656,-2655047.274103,0B_1
0B_200,0,B,3661495.463295667,-2655047.274103,0B_1
0B_201,0,B,3667596.987383702,-2654471.265689658,0B_2
0B_202,0,B,3666919.040262809,-2654471.265689658,0B_2
0B_203,0,B,3666241.093141916,-2654471.265689658,0B_2
0B_204,0,B,3665563.146021024,-2654471.265689658,0B_2
0B_205,0,B,3664885.1989001306,-2654471.265689658,0B_2
0B_206,0,B,3664207.251779238,-2654471.265689658,0B_1
0B_207,0,B,3663529.3046583454,-2654471.265689658,0B_1
0B_208,0,B,3662851.3575374526,-2654471.265689658,0B_1
0B_209,0,B,3662173.41041656,-2654471.265689658,0B_1
0B_210,0,B,3661495.463295667,-2654471.265689658,0B_1
0B_211,0,B,3667596.987383702,-2653895.2572763166,0B_2
0B_212,0,B,3666919.040262809,-2653895.2572763166,0B_2
0B_213,0,B,3666241.093141916,-2653895.2572763166,0B_2
0B_214,0,B,3665563.146021024,-2653895.2572763166,0B_2
0B_215,0,B,3664885.1989001306,-2653895.2572763166,0B_2
0B_216,0,B,3664207.251779238,-2653895.2572763166,0B_1
0B_217,0,B,3663529.3046583454,-2653895.2572763166,0B_1
0B_218,0,B,3662851.3575374526,-2653895.2572763166,0B_1
0B_219,0,B,3662173.41041656,-2653895.2572763166,0B_1
0B_220,0,B,3661495.463295667,-2653895.2572763166,0B_1
0B_221,0,B,3667596.987383702,-2653319.248862975,0B_2
0B_222,0,B,3666919.040262809,-2653319.248862975,0B_2
0B_223,0,B,3666241.093141916,-2653319.248862975,0B_2
0B_224,0,B,3665563.146021024,-2653319.248862975,0B_2
0B_225,0,B,3664885.1989001306,-2653319.248862975,0B_2
0B_226,0,B,3664207.251779238,-2653319.248862975,0B_1
0B_227,0,B,3663529.3046583454,-2653319.248862975,0B_1
0B_228,0,B,3662851.3575374526,-2653319.248862975,0B_1
0B_229,0,B,3662173.41041656,-2653319.248862975,0B_1
0B_230,0,B,3661495.463295667,-2653319.248862975,0B_1
0B_231,0,B,3667596.987383702,-2652743.240449633,0B_2
0B_232,0,B,3666919.040262809,-2652743.240449633,0B_2
0B_233,0,B,3666241.093141916,-2652743.240449633,0B_2
0B_234,0,B,3665563.146021024,-2652743.240449633,0B_2
0B_235,0,B,3664885.1989001306,-2652743.240449633,0B_2
0B_236,0,B,3664207.251779238,-2652743.240449633,0B_1
0B_237,0,B,3663529.3046583454,-2652743.240449633,0B_1
0B_238,0,B,3662851.3575374526,-2652743.240449633,0B_1
0B_239,0,B,3662173.41041656,-2652743.240449633,0B_1
0B_240,0,B,3661495.463295667,-2652743.240449633,0B_1
0B_241,0,B,3667596.987383702,-2652167.232036292,0B_2
0B_242,0,B,3666919.040262809,-2652167.232036292,0B_2
0B_243,0,B,3666241.093141916,-2652167.232036292,0B_2
0B_244,0,B,3665563.146021024,-2652167.232036292,0B_2
0B_245,0,B,3664885.1989001306,-2652167.232036292,0B_2
0B_246,0,B,3664207.251779238,-2652167.232036292,0B_1
0B_247,0,B,3663529.3046583454,-2652167.232036292,0B_1
0B_248,0,B,3662851.3575374526,-2652167.232036292,0B_1
0B_249,0,B,3662173.41041656,-2652167.232036292,0B_1
0B_250,0,B,3661495.463295667,-2652167.232036292,0B_1
0B_251,0,B,3667596.987383702,-2651591.22362295,0B_2
0B_252,0,B,3666919.040262809,-2651591.22362295,0B_2
0C_001,0,C,3650500.589640761,-2678124.5965573075,0C_3
0C_002,0,C,3651266.905205209,-2678124.5965573075,0C_3
0C_003,0,C,3652033.220769656,-2678124.596557308,0C_3
0C_004,0,C,3652799.536334104,-2678124.596557308,0C_3
0C_005,0,C,3653565.851898552,-2678124.596557308,0C_3
0C_006,0,C,3654332.167463,-2678124.5965573085,0C_3
0C_007,0,C,3655098.483027448,-2678124.5965573085,0C_4
0C_008,0,C,3655864.798591896,-2678124.5965573085,0C_4
0C_009,0,C,3656631.114156344,-2678124.5965573085,0C_4
0C_010,0,C,3657397.429720792,-2678124.596557309,0C_4
0C_011,0,C,3658163.74528524,-2678124.596557309,0C_4
0C_012,0,C,3650500.589640761,-2677493.4446490705,0C_3
